author	title	type	collection	year	_merge	category
"[{:family=>""Hierold"", :given=>""Christofer""}]"	From Micro- to Nanosystems: Mechanical Sensors go Nano	article-journal	Journal of Micromechanics and Microengineering	2004	both	Optional
"[{:family=>""Thurn-Albrecht"", :given=>""T.""}, {:family=>""Schotter"", :given=>""J.""}, {:family=>""Kästle"", :given=>""G.A.""}, {:family=>""Emley"", :given=>""N.""}, {:family=>""Shibauchi"", :given=>""T.""}, {:family=>""Krusin-Elbaum"", :given=>""L.""}, {:family=>""Guarini"", :given=>""K.""}, {:family=>""Black"", :given=>""C.T.""}, {:family=>""Tuominen"", :given=>""M.T.""}, {:family=>""Russell"", :given=>""T.P.""}]"	Ultrahigh-Density Nanowire Arrays Grown in Self-Assembled Diblock Copolymer Templates	article-journal	Science	2000-12-15	both	Optional
"[{:family=>""Chung"", :given=>""Jaehyun""}, {:family=>""Lee"", :given=>""Kyong-Hoon""}, {:family=>""Lee"", :given=>""Junghoon""}, {:family=>""Ruoff"", :given=>""Rodney S.""}]"	Toward Large-Scale Integration of Carbon Nanotubes	article-journal	Langmuir	2004	both	Optional
"[{:family=>""DeVoe"", :given=>""Don L.""}, {:family=>""Pisano"", :given=>""Albert P.""}]"	Modeling and Optimal Design of Piezoelectric Cantilever Microactuators	article-journal	Journal of Microelectromechanical Systems	1997-09	both	Optional
	Rice Refining Production of Pure Nanotube Fibers				both	Optional
"[{:family=>""Roundy"", :given=>""Shad""}, {:family=>""Wright"", :given=>""Paul K.""}, {:family=>""Rabaey"", :given=>""Jan""}]"	A Study of Low Level Vibrations as a Power Source for Wireless Sensor Nodes	article-journal	Computer Communications	2003	both	Optional
"[{:family=>""Lyshevski"", :given=>""Marina Alexandra""}]"	Brownian Motor Analysis and its Application to Nanosystems	chapter	MPZ: Nanotechnology: biological systems and applications	2002-08-26	both	Optional
"[{:family=>""Gao"", :given=>""Wei""}, {:family=>""Hocken"", :given=>""Robert J.""}, {:family=>""Patten"", :given=>""John A.""}, {:family=>""Lovingood"", :given=>""John""}, {:family=>""Lucca"", :given=>""Don A.""}]"	Construction and Testing of a Nanomachining Instrument	article-journal	Precision Engineering - Journal of the International Societies for Precision Engineering and Nanotechnology	2000	both	Optional
"[{:family=>""Sitti"", :given=>""Metin""}, {:family=>""Aruk"", :given=>""Baris""}, {:family=>""Shintani"", :given=>""Hiroaki""}, {:family=>""Hashimoto"", :given=>""Hideki""}]"	Development of a Scaled Teleoperation System for Nano Scale Interaction and Manipulation	paper-conference	Proceedings of the 2001 IEEE International Conference on Robotics and Automation	May 21-26	both	Optional
"[{:family=>""Barbastathis"", :given=>""George""}, {:family=>""In"", :given=>""Hyun Jin""}, {:family=>""Arora"", :given=>""Will""}, {:family=>""Buchner"", :given=>""Tilman""}, {:family=>""Smith"", :given=>""Henry I.""}]"	The Nanostructured OrigamiTM 3D Fabrication and Assembly Process				both	Optional
"[{:family=>""Boukallel"", :given=>""Mehdi""}, {:family=>""Piat"", :given=>""Emmanuel""}, {:family=>""Abadie"", :given=>""Joël""}]"	Passive Diamagnetic Levitation: Theoretical Foundations and Application to the Design of a Micro-nano Force Sensor	paper-conference	Proceedings of the 2003 IEEE/RSJ International Conference on Intelligent Robots and Systems	2003-10	both	Optional
"[{:family=>""Gao"", :given=>""Wei""}, {:family=>""Araki"", :given=>""Takeshi""}, {:family=>""Kiyono"", :given=>""Satoshi""}, {:family=>""Okazaki"", :given=>""Yuichi""}, {:family=>""Yamanaka"", :given=>""Masashi""}]"	Precision Nano-fabrication and Evaluation of a Large Area Sinusoidal Grid Surface for a Surface Encoder	article-journal	Precision Engineering	2003	both	Optional
"[{:family=>""Sato"", :given=>""Kaiji""}, {:family=>""Ito"", :given=>""Kentaro""}, {:family=>""Hata"", :given=>""Seiichi""}, {:family=>""Shimokohbe"", :given=>""Akira""}]"	Self-alignment of Microparts Using Liquid Surface Tension-behavior of Micropart and Alignment Characteristics	article-journal	Precision Engineering	2003	both	Optional
"[{:family=>""Lyshevski"", :given=>""Sergey Edward""}]"	Synthesis and Analysis of Induction Nanomachines	article-journal	Nanotechnology	2003	both	Optional
"[{:family=>""Sitti"", :given=>""Metin""}, {:family=>""Fearing"", :given=>""Ronald S.""}]"	Synthetic Gecko Foot-Hair Micro/Nano-Structures for Future Wall-Climbing Robots	paper-conference	Proceedings of the 2003 IEEE International Conference on Robotics and Automation	September 14-19	both	Optional
"[{:family=>""Dubey"", :given=>""A.""}, {:family=>""Mavroidis"", :given=>""C.""}, {:family=>""Thornton"", :given=>""A.""}, {:family=>""Nikitczuk"", :given=>""K.""}, {:family=>""Yarmush"", :given=>""M.L.""}]"	Viral Protein Linear (VPL) Nano-Actuators	article-journal	Nanotech	2004	both	Optional
