author	title	type	collection	year	_merge	category
"[{:family=>""Bradford"", :given=>""D.""}]"	Factor Prices May be Constant but Factor Returns are Not	article-journal	Economic Letters	1978	both	Required
"[{:family=>""Cutler"", :given=>""D.""}]"	Tax Reform and the Stock Market: An Asset Price Approach	article-journal	American Economic Review	1988	both	Required
"[{:family=>""Fullerton"", :given=>""D.""}, {:family=>""Metcalf"", :given=>""G.""}]"	Tax Incidence	chapter	Handbook of Public Economics	2002	both	Required
"[{:family=>""Gravelle"", :given=>""J.""}, {:family=>""Smetters"", :given=>""K.""}]"	Does the Open Economy Assumption Really Mean That Labor Bears the Burden of a Capital Income Tax?	article-journal	Advances in Economic Analysis & Policy	2006	both	Required
"[{:family=>""Harberger"", :given=>""A.""}]"	The Incidence of the Corporation Income Tax	article-journal	Journal of Political Economy	1962	both	Required
"[{:family=>""Poterba"", :given=>""J.""}]"	Tax Subsidies to Owner-Occupied Housing: An Asset Market Approach	article-journal	Quarterly Journal of Economics	1984	both	Required
"[{:family=>""Stroebel"", :given=>""J.""}, {:family=>""Floetotto"", :given=>""M.""}]"	Government Intervention in the Housing Market: Who Wins	book		2010	both	Required
"[{:family=>""Alesina"", :given=>""A.""}, {:family=>""Glaeser"", :given=>""E.""}, {:family=>""Sacerdote"", :given=>""B.""}]"	Work and Leisure in the U.S. and Europe: Why So Different?	chapter	NBER Macroeconomics Annual 2005	2006	both	Required
"[{:family=>""Blomquist"", :given=>""S.""}]"	Restrictions in Labor Supply Estimation: Is the MaCurdy Critique Correct?	article-journal	Economics Letters	1995	both	Required
	Estimation Methods for Male Labor Supply Functions: How to Take Account of Nonlinear Taxes	article-journal	Journal of Econometrics	1996	left_only	Required
"[{:family=>""Blomquist"", :given=>""S.""}, {:family=>""Eklof"", :given=>""M.""}, {:others=>true}]"	Tax Reform Evaluation Using Nonparametric Methods: Sweden 1980-1991	article-journal	Journal of Public Economics	2001	both	Required
"[{:family=>""Blundell"", :given=>""R.""}, {:family=>""Duncan"", :given=>""A.""}, {:others=>true}]"	Estimating Labor Supply Responses Using Tax Reforms	article-journal	Econometrica	1998	both	Required
"[{:family=>""Blundell"", :given=>""R.""}, {:family=>""MaCurdy"", :given=>""T.""}]"	Labor Supply: A Review of Alternative Approaches	chapter	Handbook of Labor Economics	1999	both	Required
"[{:family=>""Chetty"", :given=>""R.""}]"	Bounds on Elasticities with Optimization Frictions: A Synthesis of Micro and Macro Evidence on Labor Supply	article-journal	Econometrica	2012	both	Required
"[{:family=>""Chetty"", :given=>""R.""}, {:family=>""Friedman"", :given=>""J.""}, {:others=>true}]"	Adjustment Costs	article-journal	Quarterly Journal of Economics	2011	both	Required
"[{:family=>""Davis"", :given=>""S.""}, {:family=>""Henrekson"", :given=>""M.""}]"	Tax Effects on Work Activity	chapter	Labour Supply and Incentives to Work in Europe		both	Required
"[{:family=>""Eissa"", :given=>""N.""}, {:family=>""Kleven"", :given=>""H.""}, {:others=>true}]"	Evaluation of Four Tax Reforms in the United States: Labor Supply and Welfare Effects for Single Mothers	article-journal	Journal of Public Economics	2008	both	Required
"[{:family=>""Eklof"", :given=>""M.""}, {:family=>""Sacklen"", :given=>""H.""}]"	The Hausman-MaCurdy Controversy: Why Do the Results Differ Across Studies?	article-journal	Journal of Human Resources	2000	both	Required
"[{:family=>""Fullerton"", :given=>""D.""}]"	Reconciling Recent Estimates of the Marginal Welfare Cost of Taxation	article-journal	American Economic Review	1991	both	Required
"[{:family=>""Gelber"", :given=>""A.""}, {:family=>""Jones"", :given=>""D.""}, {:others=>true}]"	Individual Earnings Adjustment to Policy: Evidence from the Social Security Earnings Test	chapter	mimeo	2012	both	Required
"[{:family=>""Hausman"", :given=>""J.""}]"	Labor Supply	chapter	How Taxes Affect Economic Behavior	1981	both	Required
"[{:family=>""Heckman"", :given=>""J.""}]"	Comment	chapter	Behavioral Simulations in Tax Policy Analysis	1982	both	Required
"[{:family=>""Imbens"", :given=>""G.""}, {:family=>""Rubin"", :given=>""D.""}, {:others=>true}]"	Estimating the Effect of Unearned Income on Labor Earnings	article-journal	American Economic Review	2001	both	Required
"[{:family=>""Keane"", :given=>""M.""}]"	Labor Supply and Taxes: A Survey	article-journal	Journal of Economic Literature	2011	both	Required
"[{:family=>""Kleven"", :given=>""H.""}, {:family=>""Landais"", :given=>""C.""}, {:others=>true}]"	Taxation and International Migration of Superstars: Evidence from the European Football Market	article-journal	NBER Working Paper		both	Required
"[{:family=>""Kumar"", :given=>""A.""}]"	Labor Supply	article-journal	Journal of Public Economics	2008	both	Required
"[{:family=>""Ljunge"", :given=>""M.""}, {:family=>""Ragan"", :given=>""K.""}]"	Labor Supply and the Tax Reform of the Century			2005	both	Required
"[{:family=>""Ljungqvist"", :given=>""L.""}, {:family=>""Sargent"", :given=>""T.""}]"	Do Taxes Explain European Employment? Indivisible Labor	chapter	NBER Macroeconomics Annual 2006	2007	both	Required
	Career Length: Effects of Curvature of Earnings Profiles	book		2010	left_only	Required
"[{:family=>""MaCurdy"", :given=>""T.""}]"	An Empirical Model of Labor Supply in a Lifecycle Setting	article-journal	Journal of Political Economy	1981	both	Required
	Work Disincentive Effects of Taxes: A Reexamination of Some Evidence	article-journal	American Economic Review	1992	left_only	Required
"[{:family=>""Meghir"", :given=>""C.""}, {:family=>""Phillips"", :given=>""D.""}]"	Labor Supply and Taxes	article-journal	Dimensions of Tax Design: The Mirrlees Review. Edited by Institute for Fiscal Studies	2010	both	Required
"[{:family=>""Moffitt"", :given=>""R.""}, {:family=>""Wilhelm"", :given=>""M.""}]"	Taxes and Labor Supply Decisions of the Affluent	chapter	Does Atlas Shrug? The Economic Consequences of Taxing the Rich	2000	both	Required
"[{:family=>""Ohanian"", :given=>""L.""}, {:family=>""Raffo"", :given=>""A.""}, {:others=>true}]"	Long-Term Changes in Labor Supply and Taxes: Evidence from OECD Countries	article-journal	Journal of Monetary Economics	2008	both	Required
"[{:family=>""Prescott"", :given=>""E.""}]"	Why Do Americans Work So Much More Than Europeans?	article-journal	Federal Reserve Bank of Minneapolis Review	2004	both	Required
"[{:family=>""Rogerson"", :given=>""R.""}]"	Taxation and Market Work: Is Scandinavia an Outlier?	article-journal	Economic Theory	2007	both	Required
"[{:family=>""Rogerson"", :given=>""R.""}, {:family=>""Wallenius"", :given=>""J.""}]"	Micro and Macro Elasticities in a Life Cycle Model with Taxes	article-journal	Journal of Economic Theory	2009	both	Required
"[{:family=>""Saez"", :given=>""E.""}]"	Do Tax Filers Bunch at Kink Points?	article-journal	American Economic Journal: Economic Policy	2010	both	Required
"[{:family=>""Showalter"", :given=>""M.""}, {:family=>""Thurston"", :given=>""N.""}]"	Taxes and Labor Supply of High-Income Physicians	article-journal	Journal of Public Economics	1997	both	Required
"[{:family=>""Ziliak"", :given=>""J.""}, {:family=>""Kniesner"", :given=>""T.""}]"	Estimating Life Cycle Labor Supply Tax Effects	article-journal	Journal of Political Economy	1999	both	Required
"[{:family=>""Blau"", :given=>""F.""}, {:family=>""Kahn"", :given=>""L.""}]"	Changes in the Labor Supply Behavior of Married Women	article-journal	Journal of Labor Economics	2007	both	Required
"[{:family=>""Eissa"", :given=>""N.""}]"	Taxation and Labor Supply of Married Women: The Tax Reform Act of 1986 as a Natural Experiment	article-journal	NBER Working Paper	1995-02	both	Required
"[{:family=>""Gelber"", :given=>""A.""}]"	Taxation and Family Labor Supply	chapter	mimeo	2008	both	Required
"[{:family=>""Mroz"", :given=>""T.""}]"	The Sensitivity of an Empirical Model of Married Women’s Hours of Work to Economic and Statistical Assumptions	article-journal	Econometrica	1987	both	Required
"[{:family=>""Selin"", :given=>""H.""}]"	The Rise in Female Employment and the Role of Tax Incentives: An Empirical Analysis of the Swedish Individual Tax Reform of 1971	article-journal	CESifo Working Paper	2009-04	both	Required
"[{:family=>""Triest"", :given=>""R.""}]"	The Effect of Income Taxation on Labor Supply in the United States	article-journal	Journal of Human Resources	1990	both	Required
"[{:family=>""Beaudry"", :given=>""P.""}, {:family=>""Blackorby"", :given=>""C.""}, {:others=>true}]"	Taxes and Employment Subsidies in Optimal Redistribution Programs	article-journal	American Economic Review	2009	both	Required
"[{:family=>""Blundell"", :given=>""R.""}, {:family=>""Shephard"", :given=>""A.""}]"	Employment	article-journal	Review of Economic Studies	2012	both	Required
"[{:family=>""Cancian"", :given=>""M.""}, {:family=>""Levinson"", :given=>""A.""}]"	Labor Supply Effects of the EITC: Evidence from Wisconsin’s Supplemental Benefit for Families with Three Children	article-journal	National Tax Journal	2006	both	Required
"[{:family=>""Chetty"", :given=>""R.""}, {:family=>""Saez"", :given=>""E.""}]"	Teaching the Tax Code: Earnings Responses to an Experiment with EITC Recipients	article-journal	NBER Working Paper	2009-12	both	Required
"[{:family=>""Eissa"", :given=>""N.""}, {:family=>""Hoynes"", :given=>""H.""}]"	Taxes and the Labor Market Participation of Married Couples: The Earned Income Tax Credit	article-journal	Journal of Public Economics	2004	both	Required
"[{:family=>""Eissa"", :given=>""N.""}, {:family=>""Liebman"", :given=>""J.""}]"	Labor Supply Response to the Earned Income Tax Credit	article-journal	Quarterly Journal of Economics	1996	both	Required
"[{:family=>""Hotz"", :given=>""V.""}, {:family=>""Scholz"", :given=>""J.K.""}]"	The Earned Income Tax Credit	chapter	Means-Tested Welfare Programs in the United States	2003	both	Required
"[{:family=>""Meyer"", :given=>""B.""}]"	Labor Supply at the Extensive and Intensive Margins: The EITC	article-journal	American Economic Review	2002	both	Required
"[{:family=>""Meyer"", :given=>""B.""}, {:family=>""Rosenbaum"", :given=>""D.""}]"	Making Single Mothers Work: Recent Tax and Welfare Policy and Its Effects	article-journal	National Tax Journal	2000	both	Required
"[{:family=>""Rothstein"", :given=>""J.""}]"	The Unintended Consequences of Encouraging Work: Tax Incidence and the EITC	article-journal	Working paper	2008-05	both	Required
	Is the EITC as Good as an NIT? Conditional Cash Transfers and Tax Incidence	article-journal	American Economic Journal: Economic Policy	2010	left_only	Required
"[{:family=>""Rates"", :given=>""Tax""}, {:family=>""Taxable IncomeBastani"", :given=>""S.""}, {:family=>""Selin"", :given=>""H.""}]"	Bunching and Non-Bunching at Kink Points of the Swedish Tax Schedule	article-journal	Working Paper		left_only	Required
"[{:family=>""Chetty"", :given=>""R.""}]"	Is the Taxable Income Elasticity Sufficient to Calculate Deadweight Loss? The Implications of Evasion and Avoidance	article-journal	American Economic Journal: Economic Policy	2009	both	Required
	Bounds on Elasticities with Optimization Frictions: An Application to Taxation and Labor Supply	article-journal	NBER Working Paper	2009-12	left_only	Required
"[{:family=>""Feenberg"", :given=>""D.""}, {:family=>""Poterba"", :given=>""J.""}]"	Income Inequality and the Incomes of High Income Taxpayers: Evidence from Tax Returns	chapter	Tax Policy and the Economy	1993	both	Required
"[{:family=>""Feldstein"", :given=>""M.""}]"	The Effects of Marginal Tax Rates on Taxable Income: A Panel Study of the 1986 Tax Reform	article-journal	Journal of Political Economy	1995	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Saez"", :given=>""E.""}]"	The Elasticity of Taxable Income: Evidence and Implications	article-journal	Journal of Public Economics	2002	both	Required
"[{:family=>""Kopczuk"", :given=>""W.""}]"	Tax Bases	article-journal	Journal of Public Economics	2004	both	Required
"[{:family=>""Piketty"", :given=>""T.""}, {:family=>""Saez"", :given=>""E.""}, {:others=>true}]"	Optimal Taxation of Top Labor Incomes: A Tale of Three Elasticities	article-journal	NBER Working Paper	2011-11	both	Required
"[{:family=>""Romer"", :given=>""C.""}, {:family=>""Romer"", :given=>""D.""}]"	The Incentive Effects of Marginal Tax Rates: Evidence from the Interwar Era	article-journal	NBER Working Paper	2012-11	both	Required
"[{:family=>""Saez"", :given=>""E.""}, {:family=>""Slemrod"", :given=>""J.""}, {:others=>true}]"	The Elasticity of Taxable Income with Respect to Marginal Tax Rates: A Critical Review	article-journal	Journal of Economic Literature	2012	both	Required
"[{:family=>""Trabandt"", :given=>""M.""}, {:family=>""Uhlig"", :given=>""H.""}]"	How Far Are We From the Slippery Slope? The Laffer Curve Revisited	article-journal	NBER Working Paper	2009-09	both	Required
"[{:family=>""Burman"", :given=>""L.""}, {:family=>""Randolph"", :given=>""W.""}]"	Measuring Permanent Responses to Capital-Gains Tax Changes in Panel Data	article-journal	American Economic Review	1994	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	Taxes and Health Insurance	chapter	Tax Policy and the Economy	2002	both	Required
"[{:family=>""Gruber"", :given=>""J.""}, {:family=>""Washington"", :given=>""E.""}]"	Subsidies to Employee Health Insurance Premiums and the Health Insurance Market	article-journal	Journal of Health Economics	2005	both	Required
"[{:family=>""Poterba"", :given=>""J.""}, {:family=>""Sinai"", :given=>""T.""}]"	Revenue Costs and Incentive Effects of the Mortgage Interest Deduction for Owner-Occupied Housing	article-journal	National Tax Journal	2011	both	Required
"[{:family=>""Bricker"", :given=>""J.""}, {:family=>""Kennickell"", :given=>""A.""}, {:others=>true}]"	Changes in U.S. Family Finances from 2007 to 2010: Evidence from the Survey of Consumer Finances	article-journal	Federal Reserve Bulletin	2012	both	Required
"[{:family=>""Altonji"", :given=>""J.""}, {:family=>""Hayashi"", :given=>""F.""}, {:others=>true}]"	Parental Altruism and Inter Vivos Transfers: Theory and Evidence	article-journal	Journal of Political Economy	1997	both	Required
"[{:family=>""Bernheim"", :given=>""B.""}, {:family=>""Shleifer"", :given=>""A.""}, {:others=>true}]"	The Strategic Bequest Motive	article-journal	Journal of Political Economy	1985	both	Required
"[{:family=>""Bernheim"", :given=>""B.""}, {:family=>""Severinov"", :given=>""S.""}]"	Bequests as Signals: An Explanation for the Equal Division Puzzle	article-journal	Journal of Political Economy	2003	both	Required
"[{:family=>""Nardi"", :given=>""M."", :particle=>""De""}, {:family=>""French"", :given=>""E.""}, {:others=>true}]"	Why do the Elderly Save? The Role of Medical Expenses	article-journal	Journal of Political Economy	2010	both	Required
"[{:family=>""Dynan"", :given=>""K.""}, {:family=>""Skinner"", :given=>""J.""}, {:others=>true}]"	Do the Rich Save More?	article-journal	Journal of Political Economy	2004	both	Required
"[{:family=>""Kotlikoff"", :given=>""L.""}]"	Intergenerational Transfers and Saving	article-journal	Journal of Economic Perspectives	1988	both	Required
"[{:family=>""Modigliani"", :given=>""F.""}]"	The Role of Intergenerational Transfers and Lifecycle Saving in the Accumulation of Wealth	article-journal	Journal of Economic Perspectives	1988	both	Required
"[{:family=>""Poterba"", :given=>""J.""}, {:family=>""Venti"", :given=>""S.""}, {:others=>true}]"	The Composition and Draw-Down of Wealth in Retirement	article-journal	Journal of Economic Perspectives	2011	both	Required
	Were They Prepared for Retirement? Financial Status at Advanced Ages in the HRS and AHEAD Cohorts	chapter	Investigations in the Economics of Aging	2012	left_only	Required
"[{:family=>""Wilhelm"", :given=>""M.""}]"	Bequest Behavior and the Effect of Heirs Earnings: Testing the Altruistic Model of Bequests	article-journal	American Economic Review	1996	both	Required
"[{:literal=>""Angeletos, G. -M., D. Laibson, et al.""}]"	The Hyperbolic Consumption Model: Calibration	article-journal	Journal of Economic Perspectives	2001	both	Required
"[{:family=>""Atkinson"", :given=>""A.""}, {:family=>""Stiglitz"", :given=>""J.""}]"	Chapter 3 in Lectures in Public Economics			1980	both	Required
"[{:family=>""Attanasio"", :given=>""O.""}, {:family=>""Wakefield"", :given=>""M.""}]"	The Effect on Consumption and Saving of Taxing Asset Returns	article-journal	Dimensions of Tax Design: The Mirrlees Review. Edited by Institute for Fiscal Studies	2010	both	Required
"[{:family=>""Attanasio"", :given=>""O.""}, {:family=>""Weber"", :given=>""G.""}]"	Consumption and Saving: Models of Intertemporal Allocation and their Implications for Public Policy	article-journal	Journal of Economic Literature	2010	both	Required
"[{:family=>""Barsky"", :given=>""R.""}, {:family=>""Juster"", :given=>""T.""}, {:others=>true}]"	Preference Parameters and Behavioral Heterogeneity: An Experimental Approach in the Health and Retirement Study	article-journal	Quarterly Journal of Economics	1997	both	Required
"[{:family=>""Boskin"", :given=>""M.""}]"	Taxation	article-journal	Journal of Political Economy	1978	both	Required
"[{:family=>""Gruber"", :given=>""J.""}]"	A Tax-Based Estimate of the Elasticity of Intertemporal Substitution	article-journal	NBER Working Paper	2006-01	both	Required
"[{:family=>""Hall"", :given=>""R.""}]"	Intertemporal Substitution in Consumption	article-journal	Journal of Political Economy	1988	both	Required
"[{:family=>""McGrattan"", :given=>""E.""}]"	Capital Taxation During the Great Depression	article-journal	Quarterly Journal of Economics	2012	both	Required
"[{:family=>""Mulligan"", :given=>""C.""}]"	What Do Aggregate Consumption Euler Equations Say About the Capital Income Tax Burden?	article-journal	American Economic Review	2004	both	Required
"[{:family=>""Ogaki"", :given=>""M.""}, {:family=>""Reinhart"", :given=>""C.""}]"	Measuring Intertemporal Substitution: The Role of Durable Goods	article-journal	Journal of Political Economy	1998	both	Required
"[{:family=>""Summers"", :given=>""L.""}]"	Capital Taxation and Accumulation in a Life Cycle Model	article-journal	American Economic Review	1981	both	Required
"[{:family=>""Vissing-Jorgensen"", :given=>""A.""}]"	Limited Asset Market Participation and the Elasticity of Intertemporal Substitution	article-journal	Journal of Political Economy	2002	both	Required
"[{:family=>""Altig"", :given=>""D.""}, {:family=>""Auerbach"", :given=>""A.""}, {:others=>true}]"	Simulating Fundamental Tax Reform in the United States	article-journal	American Economic Review	2001	both	Required
"[{:family=>""Auerbach"", :given=>""A.""}]"	The Choice Between Income and Consumption Taxes: A Primer	chapter	Institutional Foundations of Public Finance: Economic and Legal Perspectives	2009	both	Required
"[{:family=>""Auerbach"", :given=>""A.""}, {:family=>""Kotlikoff"", :given=>""L.""}]"	Chapter 5 Dynamic Fiscal Policy			1987	both	Required
"[{:family=>""McLure"", :given=>""C.""}]"	The Value Added Tax: Key to Deficit Reduction			1988	both	Required
"[{:family=>""Poterba"", :given=>""J.""}]"	Lifetime Incidence and the Distributional Burden of Excise Taxes	article-journal	American Economic Review	1989	both	Required
"[{:family=>""Agnew"", :given=>""J.""}, {:family=>""Balduzzi"", :given=>""P.""}, {:others=>true}]"	Portfolio Choice and Trading in a Large 401(k) Plan	article-journal	American Economic Review	2003	both	Required
"[{:family=>""Benjamin"", :given=>""D.""}]"	Does 401(k) Eligibility Increase Saving? Evidence from Propensity Score Subclassification	article-journal	Journal of Public Economics	2003	both	Required
"[{:family=>""Bronchetti"", :given=>""E.""}, {:family=>""Dee"", :given=>""T.""}, {:others=>true}]"	When a Nudge Isn’t Enough: Defaults and Saving Among Low-Income Tax Filers	article-journal	NBER Working Paper	2011	both	Required
"[{:family=>""Carroll"", :given=>""G.""}, {:family=>""Choi"", :given=>""J.""}, {:others=>true}]"	Optimal Defaults and Active Decisions: Theory and Evidence from 401(k) Saving	article-journal	Quarterly Journal of Economics	2009	both	Required
"[{:family=>""Duflo"", :given=>""E.""}, {:family=>""Gale"", :given=>""W.""}, {:others=>true}]"	Saving Incentives for Low and Middle-Income Families: Evidence from a Field Experiment with H&R Block	article-journal	Quarterly Journal of Economics	2006	both	Required
"[{:family=>""Duflo"", :given=>""E.""}, {:family=>""Saez"", :given=>""E.""}]"	Participation and Investment Decisions in a Retirement Plan: The Influence of Colleagues’ Choices	article-journal	Journal of Public Economics	2002	both	Required
"[{:family=>""Engelhardt"", :given=>""G.""}, {:family=>""Kumar"", :given=>""A.""}]"	Employer Matching and 401(k) Saving: Evidence from the Health and Retirement Study	article-journal	Journal of Public Economics	2007	both	Required
"[{:family=>""Engen"", :given=>""E.""}, {:family=>""Gale"", :given=>""W.""}, {:others=>true}]"	The Illusory Effects of Saving Incentives on Saving	article-journal	Journal of Economic Perspectives	1996	both	Required
"[{:family=>""Gelber"", :given=>""A.""}]"	How Do 401(k)s Affect Saving? Evidence from Changes in 401(k) Eligibility	article-journal	American Economic Journal: Economic Policy	2011	both	Required
"[{:family=>""Heim"", :given=>""B.""}, {:family=>""Lurie"", :given=>""I.""}]"	The Effect of Recent Tax Changes on Tax-Preferred Saving Behavior	article-journal	National Tax Journal	2012	both	Required
"[{:family=>""Madrian"", :given=>""B.""}, {:family=>""Shea"", :given=>""D.""}]"	The Power of Suggestion: Inertia in 401(k) Participation and Saving Behavior	article-journal	Quarterly Journal of Economics	2001	both	Required
"[{:family=>""Milligan"", :given=>""K.""}]"	How Do Contribution Limits Affect Contributions to Tax-Preferred Saving Accounts?	article-journal	Journal of Public Economics	2003	both	Required
"[{:family=>""Poterba"", :given=>""J.""}, {:family=>""Venti"", :given=>""S.""}, {:others=>true}]"	Do 401(k) Contributions Crowd Out Other Personal Saving?	article-journal	Journal of Public Economics	1995	both	Required
	How Retirement Saving Programs Increase Saving	article-journal	Journal of Economic Perspectives	1996	left_only	Required
"[{:family=>""Selin"", :given=>""H.""}]"	Marginal Tax Rates and the Tax-Favoured Pension Savings of the Self-Employed: Evidence from Sweden	article-journal	Scandinavian Journal of Economics	2012	both	Required
"[{:family=>""Auerbach"", :given=>""A.""}]"	Taxation	article-journal	Journal of Economic Literature	1983	both	Required
	The Tax Reform Act of 1986 and the Cost of Capital	article-journal	Journal of Economic Perspectives	1987	left_only	Required
"[{:family=>""Auerbach"", :given=>""A.""}, {:family=>""Devereux"", :given=>""M.""}, {:family=>""Simpson"", :given=>""H.""}]"	Taxing Corporate Income	article-journal	Dimensions of Tax Design: The Mirrlees Review. Edited by Institute for Fiscal Studies	2010	both	Required
"[{:family=>""Bernanke"", :given=>""B.""}, {:family=>""Bohn"", :given=>""H.""}, {:others=>true}]"	Alternative Non-nested Specification Tests of Time Series Investment Models	article-journal	Journal of Econometrics	1988	both	Required
"[{:family=>""Blundell"", :given=>""R.""}, {:others=>true}]"	Investment and Tobin’s Q: Evidence from Company Panel Data	article-journal	Journal of Econometrics	1992	both	Required
"[{:family=>""Cummins"", :given=>""J.""}, {:family=>""Hassett"", :given=>""K.""}, {:others=>true}]"	Investment Behavior	article-journal	American Economic Review	2006	both	Required
"[{:family=>""Desai"", :given=>""M.""}, {:family=>""Goolsbee"", :given=>""A.""}]"	Investment	article-journal	Brookings Papers on Economic Activity	2004	both	Required
"[{:family=>""Erickson"", :given=>""T.""}, {:family=>""Whited"", :given=>""T.""}]"	Measurement Error and the Relationship Between Investment and q	article-journal	Journal of Political Economy	2000	both	Required
"[{:family=>""Fazzari"", :given=>""S.""}, {:family=>""Hubbard"", :given=>""R.""}, {:others=>true}]"	Financing Constraints and Corporate Investment	article-journal	Brookings Papers on Economic Activity	1988	both	Required
"[{:family=>""Goolsbee"", :given=>""A.""}]"	Investment Incentives and the After-Tax Price of Capital Goods	article-journal	Quarterly Journal of Economics	1998	both	Required
"[{:family=>""Hassett"", :given=>""K.""}, {:family=>""Hubbard"", :given=>""R.G.""}]"	Tax Policy and Business Investment	chapter	Handbook of Public Economics	2002	both	Required
"[{:family=>""House"", :given=>""C.""}, {:family=>""Shapiro"", :given=>""M.""}]"	Temporary Investment Tax Incentives: Theory with Evidence from Bonus Depreciation	article-journal	American Economic Review	2008	both	Required
"[{:family=>""Knittel"", :given=>""M.""}]"	Corporate Response to Accelerated Tax Depreciation: Bonus Depreciation for Tax Years 2002-2004	chapter	U.S. Treasury Office of Tax Analysis Working Paper 98	2007-05	both	Required
"[{:family=>""Lamont"", :given=>""O.""}]"	Cash Flow and Investment: Evidence from Internal Capital Markets	article-journal	Journal of Finance	1997	both	Required
"[{:family=>""Shaviro"", :given=>""D.""}]"	Decoding the U.S	article-journal	Corporate Income Tax. Urban Institute	2009	both	Required
"[{:family=>""Summers"", :given=>""L.""}]"	Taxation and Corporate Investment: A q-Theory Approach	article-journal	Brookings Papers on Economic Activity	1981	both	Required
